id;h1;link;meta_keywords;meta_description;original_code;own_code;ean_code;vat_id;base_price;common_retail_price;shopping_price;discount;discount_type;stocked_items;minimal_count;product_availability_id;availability_description;guarantee;guarantee_unit;short_description;main_description;homepage;sale;recommended;show;supplier_id;producer_id;configuration_parameter_group_id;name;is_vat_included;facebook;social_plugin;new_product;discount_since;discount_to;show_top_category_description;show_2nd_top_category_description;show_3rd_top_category_description;max_cpc;toll_free;price_per_descriptive_parameter_id;meta_title;feed_name;categories;relatedProducts
4757;Samostatné táhlo k centrálnímu zámku ;samostatne-tahlo-k-centralnimu-zamku;;;;525275e7152a1;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;8;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Samostatné táhlo k centrálnímu zámku ;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Samostatné táhlo k centrálnímu zámku ;Samostatné táhlo k centrálnímu zámku ;15;
4758;Blokovací kolík zásuvky k centrálnímu zámku;blokovaci-kolik-zasuvky-k-centralnimu-zamku;;;;5253ad9d9b639;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Blokovací kolík zásuvky k centrálnímu zámku;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Blokovací kolík zásuvky k centrálnímu zámku;Blokovací kolík zásuvky k centrálnímu zámku;15;
4759;Plechové vodítko táhla k centrálnímu zámku;plechove-voditko-tahla-k-centralnimu-zamku;;;;1404091;;5;5,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Plechové vodítko táhla k centrálnímu zámku;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Plechové vodítko táhla k centrálnímu zámku;Plechové vodítko táhla k centrálnímu zámku;15;
4760;Blokace zásuvky 1 k centrálnímu zámku;blokace-zasuvky-1-k-centralnimu-zamku;;;;1402010;;5;4,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Blokace zásuvky slouží k zablokování blokovacího kolíku o bočnici zásuvky.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Blokace zásuvky 1 k centrálnímu zámku;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Blokace zásuvky 1 k centrálnímu zámku;Blokace zásuvky 1 k centrálnímu zámku;15;
4762;Samostatná tyč k třícestnému zámku;samostatna-tyc-k-tricestnemu-zamku;;;;5253ba8dd9498;;5;0,00;0,00;0,00;0,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Cena uvedena za kus. Do kompletu se zámkem je nutno objednat 2ks tyčí.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Samostatná tyč k třícestnému zámku;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Samostatná tyč k třícestnému zámku;Samostatná tyč k třícestnému zámku;16,19;
4763;Samostatný třícestný nábytkový zámek typ 922;samostatny-tricestny-nabytkovy-zamek-typ-922;;;;5253bb01ece3b;;5;0,00;0,00;0,00;0,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Tyče nejsou součástí zámku, je nutné objednat zvlášť.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Samostatný třícestný nábytkový zámek typ 922;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Samostatný třícestný nábytkový zámek typ 922;Samostatný třícestný nábytkový zámek typ 922;16,19;
4764;Samostatné příslušenství k třícestnému zámku typ 922;samostatne-prislusenstvi-k-tricestnemu-zamku-typ-922;;;;1405740;;5;44,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Samostatné příslušenství k třícestnému zámku slouží k uchycení zámku a táhel.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Samostatné příslušenství k třícestnému zámku typ 922;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Samostatné příslušenství k třícestnému zámku typ 922;Samostatné příslušenství k třícestnému zámku typ 922;19;
4766;Samostatná tyč k rozvorovému nábytkovému zámku ;samostatna-tyc-k-rozvorovemu-nabytkovemu-zamku;;;;52550185a7e3a;;5;0,00;0,00;0,00;0,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Cena uvedena za kus. Do kompletu se zámkem je nutno objednat 2ks tyčí.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Samostatná tyč k rozvorovému nábytkovému zámku ;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Samostatná tyč k rozvorovému nábytkovému zámku ;Samostatná tyč k rozvorovému nábytkovému zámku ;16,19;
4767;Samostatný rozvorový nábytkový zámek 7080/19;samostatny-rozvorovy-nabytkovy-zamek-708019;;;;525502ebd9854;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Tyče nejsou součástí zámku, je nutné objednat zvlášť.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Samostatný rozvorový nábytkový zámek 7080/19;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Samostatný rozvorový nábytkový zámek 7080/19;Samostatný rozvorový nábytkový zámek 7080/19;16,19;
4768;Protiplech s výřezem;protiplech-s-vyrezem;;;;1401510;;5;5,00;0,00;0,00;0,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Univerzální protiplech pro různé typy zámků.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Protiplech s výřezem;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Protiplech s výřezem;Protiplech s výřezem;19;
4769;Protiplech lomený DS-02;protiplech-lomeny-ds-02;;;;1401064;;5;4,00;0,00;0,00;0,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Univerzální protiplech pro různé typy zámků.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Protiplech lomený DS-02;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Protiplech lomený DS-02;Protiplech lomený DS-02;19;
4770;Protiplech speciální;protiplech-specialni;;;;1401500;;5;15,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Protiplech speciální;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Protiplech speciální;Protiplech speciální;19;
4771;Neopracovaný klíč oboustranný;neopracovany-klic-oboustranny;;;;525506af4b703;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Klíč slouží k vyrobení kopie klíče dle originálu.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Neopracovaný klíč oboustranný;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Neopracovaný klíč oboustranný;Neopracovaný klíč oboustranný;19;
4772;Nábytkový zámek Afric;nabytkovy-zamek-afric;;;;1406145;;5;25,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;11;;2;years;;<p> 	Zámek s možností zamykání ve vertikální nebo horizontální poloze pomocí obyčejného klíče, který je součástí balení.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek Afric;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek Afric;Nábytkový zámek Afric;16;
4773;Nábytkový zámek 2110/25;nabytkovy-zamek-211025;;;;1406235;;5;44,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek s možností zamykání vpravo nebo vlevo pomocí obyčejného klíče, který <u><strong>není součástí balení,</strong></u>&nbsp;možnost objenání v sekci Doplňky, díly a příslušenství.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek 2110/25;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek 2110/25;Nábytkový zámek 2110/25;16;
4774;Zadlabávací nábytkový zámek 20 mm ;zadlabavaci-nabytkovy-zamek-20-mm;;;;1406029;;5;28,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Pravolevý &nbsp;zámek s nutností zadlabání do čela dvířek. Klíčová dírka je vzdálená od čela 20mm. <strong><u>Klíče nejsou součástí balení,</u></strong> &nbsp;možnost objenání v sekci Doplňky, díly a příslušenství.</p>& ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Zadlabávací nábytkový zámek 20 mm ;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Zadlabávací nábytkový zámek 20 mm ;Zadlabávací nábytkový zámek 20 mm ;16;
4775;Zadlabávací nábytkový zámek  25 mm;zadlabavaci-nabytkovy-zamek-25-mm;;;;1406030;;5;37,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Pravolevý &nbsp;zámek s nutností zadlabání do čela dvířek. Klíčová dírka je vzdálená od čela 25mm. <strong><u>Klíče nejsou součástí balení,</u></strong>&nbsp; možnost objenání v sekci Doplňky, díly a příslušenství.</p>& ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Zadlabávací nábytkový zámek  25 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Zadlabávací nábytkový zámek  25 mm;Zadlabávací nábytkový zámek  25 mm;16;
4776;Zadlabávací nábytkový zámek 30 mm;zadlabavaci-nabytkovy-zamek-30-mm;;;;1406035;;5;37,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Pravolevý &nbsp;zámek s nutností zadlabání do čela dvířek. Klíčová dírka je vzdálená od čela 30mm. <strong><u>Klíče nejsou součástí balení,</u></strong>&nbsp;možnost objenání v sekci Doplňky, díly a příslušenství.</p>& ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Zadlabávací nábytkový zámek 30 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Zadlabávací nábytkový zámek 30 mm;Zadlabávací nábytkový zámek 30 mm;16;
4777;Zadlabávací nábytkový zámek 20 mm s háčkem ;zadlabavaci-nabytkovy-zamek-20-mm-s-hackem;;;;1406064;;5;81,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Pravolevý &nbsp;zámek s nutností zadlabání do čela dvířek, určený pro posuvné nábytkové dveře pomocí háčku a protiplechu. Klíčová dírka je vzdálená od čela 20mm. <strong><u>Klíče nejsou součástí balení,</u></strong>&nb&sp;možnost objenání v sekci Doplňky, díly a příslušenství.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Zadlabávací nábytkový zámek 20 mm s háčkem ;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Zadlabávací nábytkový zámek 20 mm s háčkem ;Zadlabávací nábytkový zámek 20 mm s háčkem ;16;
4778;Klíč obyčejný model 7771, dřík 40 mm, eurobit;klic-obycejny-model-7771-drik-40-mm-eurobit;;;;52565020e857a;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Klíč vhodný ke všem typům zámků siso pro obyčejný klíč.&nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Klíč obyčejný model 7771, dřík 40 mm, eurobit;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Klíč obyčejný model 7771, dřík 40 mm, eurobit;Klíč obyčejný model 7771, dřík 40 mm, eurobit;19;
4779;Klíč obyčejný model 7772, dřík 35 mm, eurobit;klic-obycejny-model-7772-drik-35-mm-eurobit;;;;5add914ed950d;;5;35,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	&nbsp;Klíč vhodný ke všem typům zámků siso pro obyčejný klíč.&nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Klíč obyčejný model 7772, dřík 35 mm, eurobit;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Klíč obyčejný model 7772, dřík 35 mm, eurobit;Klíč obyčejný model 7772, dřík 35 mm, eurobit;19;
4780;Klíč obyčejný model 0007, dřík 35 mm , eurobit;klic-obycejny-model-0007-drik-35-mm-eurobit;;;;52565181da1f3;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Klíč vhodný ke všem typům zámků siso pro obyčejný klíč.&nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Klíč obyčejný model 0007, dřík 35 mm , eurobit;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Klíč obyčejný model 0007, dřík 35 mm , eurobit;Klíč obyčejný model 0007, dřík 35 mm , eurobit;19;
4781;Klíč obyčejný model K-1026, dřík 42 mm, eurobit;klic-obycejny-model-k-1026-drik-42-mm-eurobit;;;;1410080;;5;10,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Klíč vhodný ke všem typům zámků siso pro obyčejný klíč.&nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Klíč obyčejný model K-1026, dřík 42 mm, eurobit;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Klíč obyčejný model K-1026, dřík 42 mm, eurobit;Klíč obyčejný model K-1026, dřík 42 mm, eurobit;19;
4782;Klíč obyčejný model Lyre, dřík 45 mm, eurobit;klic-obycejny-model-lyre-drik-45-mm-eurobit;;;;54d08381e1aba;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Klíč vhodný ke všem typům zámků siso pro obyčejný klíč.&nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Klíč obyčejný model Lyre, dřík 45 mm, eurobit;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Klíč obyčejný model Lyre, dřík 45 mm, eurobit;Klíč obyčejný model Lyre, dřík 45 mm, eurobit;19;
4783;Klíč obyčejný model 1028, dřík 18 mm, eurobit;klic-obycejny-model-1028-drik-18-mm-eurobit;;;;5256551985538;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Klíč vhodný ke všem typům zámků siso pro obyčejný klíč.&nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Klíč obyčejný model 1028, dřík 18 mm, eurobit;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Klíč obyčejný model 1028, dřík 18 mm, eurobit;Klíč obyčejný model 1028, dřík 18 mm, eurobit;19;
4784;Klíč obyčejný model Rococo, dřík 40 mm , eurobit;klic-obycejny-model-rococo-drik-40-mm-eurobit;;;;54ed799a5d43f;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Klíč vhodný ke všem typům zámků siso pro obyčejný klíč.&nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Klíč obyčejný model Rococo, dřík 40 mm , eurobit;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Klíč obyčejný model Rococo, dřík 40 mm , eurobit;Klíč obyčejný model Rococo, dřík 40 mm , eurobit;19;
4785;Štítek pro obyčejný klíč ;stitek-pro-obycejny-klic;;;;1411061;;5;6,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Štítek pro obyčejný klíč ;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Štítek pro obyčejný klíč ;Štítek pro obyčejný klíč ;19;
4786;Štítek pro obyčejný klíč Ovál;stitek-pro-obycejny-klic-oval;;;;52565a1727d6f;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;1;Štítek pro obyčejný klíč Ovál;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Štítek pro obyčejný klíč Ovál;Štítek pro obyčejný klíč Ovál;19;
4787;Štítek pro obyčejný klíč Antik;stitek-pro-obycejny-klic-antik;;;;52565a7bc6426;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;1;Štítek pro obyčejný klíč Antik;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Štítek pro obyčejný klíč Antik;Štítek pro obyčejný klíč Antik;19;
4788;Štítek pro obyčejný klíč model 7891;stitek-pro-obycejny-klic-model-7891;;;;1411205;;5;25,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Štítek pro obyčejný klíč model 7891;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Štítek pro obyčejný klíč model 7891;Štítek pro obyčejný klíč model 7891;19;
4789;Rozeta čtvercová;rozeta-ctvercova;;;;52565be2c1eaf;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Čtvercová rozeta je určena jako náhrada za klasickou rozetu u zámků typ 850, 855, 1018, 1003 skříňových a rozvorových zámků.&nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Rozeta čtvercová;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Rozeta čtvercová;Rozeta čtvercová;19;
4790;Nábytkový zámek na sklo Mini;nabytkovy-zamek-na-sklo-mini;;;;52565cd8c98bf;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání nábytkových posuvných skel. Nutno vrtat otvor do předních dveří.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo Mini;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo Mini;Nábytkový zámek na sklo Mini;17;
4791;Nábytkový zámek na sklo Audio;nabytkovy-zamek-na-sklo-audio;;;;1409256;;5;39,00;0,00;0,00;22,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání jednoho křídla skleněných dveří bez nutnosti vrtání otvoru do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo Audio;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo Audio;Nábytkový zámek na sklo Audio;17,39;
4792;Nábytkový zámek na posuvné skleněné dveře typ 409;nabytkovy-zamek-na-posuvne-sklenene-dvere-typ-409;;;;525cddc98e55b;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání dvou posuvných skleněných dveří. Nutno vrtat otvor do předních dveří. &nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na posuvné skleněné dveře typ 409;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na posuvné skleněné dveře typ 409;Nábytkový zámek na posuvné skleněné dveře typ 409;17;
4793;Nábytkový zámek na sklo Vitrio;nabytkovy-zamek-na-sklo-vitrio;;;;525ce1a6674c1;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání dvou skleněných křídel. Nutno vrtat otvory do obou křídel dveří.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo Vitrio;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo Vitrio;Nábytkový zámek na sklo Vitrio;17;
4794;Nábytkový zámek na posuvné skleněné dveře typ X-750;nabytkovy-zamek-na-posuvne-sklenene-dvere-typ-x-750;;;;525ce2cf66415;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání dvou posuvných skleněných dveří bez nutnosti vrtání otvoru do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na posuvné skleněné dveře typ X-750;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na posuvné skleněné dveře typ X-750;Nábytkový zámek na posuvné skleněné dveře typ X-750;17;
4795;Nábytkový zámek zátlačný na posuvné skleněné dveře typ X-907;nabytkovy-zamek-zatlacny-na-posuvne-sklenene-dvere-typ-x-907;;;;525ce3e077a36;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání dvou posuvných skleněných dveří. Nutno vrtat otvor do předních dveří.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek zátlačný na posuvné skleněné dveře typ X-907;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek zátlačný na posuvné skleněné dveře typ X-907;Nábytkový zámek zátlačný na posuvné skleněné dveře typ X-907;17;
4796;Nábytkový zámek na sklo typ X-689;nabytkovy-zamek-na-sklo-typ-x-689;;;;525ce52242ca7;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání jednoho křídla skleněných dveří do půdy nebo dna korpusu. Nutno vrtat otvor do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo typ X-689;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo typ X-689;Nábytkový zámek na sklo typ X-689;17;
4797;Přídavný plech k nábytkovým zámkům na sklo 689 a 910 ;pridavny-plech-k-nabytkovym-zamkum-na-sklo-689-a-910;;;;525d2036667ac;;5;0,00;0,00;0,00;0,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Přídavný plech slouží jako doplněk zámku typu 689 a 910 pro uzamykání dvou skleněných křídel pomocí jednoho zámku. Plech není součástí balení zámku a musí se objednat dodatečně.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Přídavný plech k nábytkovým zámkům na sklo 689 a 910 ;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Přídavný plech k nábytkovým zámkům na sklo 689 a 910 ;Přídavný plech k nábytkovým zámkům na sklo 689 a 910 ;17;
4798;Nábytkový zámek na sklo typ X-916;nabytkovy-zamek-na-sklo-typ-x-916;;;;525d223374977;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání dvou skleněných křídel do půdy nebo dna korpusu.&nbsp;Nutno vrtat otvor do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo typ X-916;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo typ X-916;Nábytkový zámek na sklo typ X-916;17;
4799;Nábytkový zámek na sklo Safe;nabytkovy-zamek-na-sklo-safe;;;;525d234d9fe57;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání jednoho skleněného křídla dveří do korpusu. Nutno vrtat otvor do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo Safe;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo Safe;Nábytkový zámek na sklo Safe;17;
4800;Nábytkový zámek na sklo Vetro ;nabytkovy-zamek-na-sklo-vetro;;;;525d2746bca98;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání jednoho křídla skleněných dveří bez nutnosti vrtání otvoru do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo Vetro ;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo Vetro ;Nábytkový zámek na sklo Vetro ;17;
4801;Nábytkový zámek na sklo typ 64081;nabytkovy-zamek-na-sklo-typ-64081;;;;525d2832103a6;;5;0,00;0,00;0,00;0,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání jednoho křídla skleněných dveří bez nutnosti vrtání otvoru do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo typ 64081;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo typ 64081;Nábytkový zámek na sklo typ 64081;17;
4802;Nábytkový zámek na sklo typ X-917;nabytkovy-zamek-na-sklo-typ-x-917;;;;525d2af0d2ab9;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání dvou křídel skleněných dveří do půdy nebo dna &nbsp;korpusu bez nutnosti vrtání otvoru do skla.</p> ;1;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo typ X-917;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo typ X-917;Nábytkový zámek na sklo typ X-917;17;
4803;Nábytkový zámek na sklo typ X-918;nabytkovy-zamek-na-sklo-typ-x-918;;;;525f8c1fc0e79;;5;0,00;0,00;0,00;0,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání jednoho křídla skleněných dveří do půdy nebo dna &nbsp;korpusu bez nutnosti vrtání otvoru do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo typ X-918;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo typ X-918;Nábytkový zámek na sklo typ X-918;17;
